0.565767	-0.128418	-1.994175	0.000000	0.000000	0.000000	1.727481	1.811046	4.177689	4.199646	1.377096	0.053455	2.053152	2.103627	2.707551	3.099474	4.750418	2.199049	2.660986	0.000000	3.116220	0.000000	-0.200756	4.247945	4.341887	3.757807	4.871791	4.795541	4.595588	2.081812	-0.778023	0.531545	0.539283	0.585274	1.130920	4.069733	4.896306	4.336559	4.857095	1.900636	0.031726	2.022659	2.026318	-0.425177	-0.419820	3.228441	3.788904	3.868268	0.000000	0.000000	0.000000	0.000000	-0.621217	0.000000	0.000000	-1.437461	-1.770629	-1.829364	-1.221454	-1.113786	
4.099502	0.930715	4.059973	2.641106	1.516639	1.529150	1.354083	1.758103	2.677132	3.125170	0.596789	3.567331	3.622521	3.670832	3.003188	-1.462098	2.836248	3.248184	3.224963	0.000000	0.000000	0.964700	4.296741	4.268064	4.014001	4.620214	4.854400	4.764926	0.378739	0.522737	0.518997	1.205189	2.563471	3.706900	4.038083	4.026402	4.686435	4.200603	4.886931	2.806276	-0.147056	-0.159003	-0.124633	-0.305104	2.260343	3.672685	3.316823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261545	-0.879695	-0.296875	-1.320730	1.374489	
3.569190	3.231607	4.482295	2.617035	1.383610	1.525670	1.525098	1.672548	4.515199	4.089846	0.607047	0.762260	3.653488	2.524986	5.071413	0.315028	3.352673	3.643303	4.149073	0.000000	0.000000	2.854933	4.520259	1.340723	2.409462	2.675915	4.139219	2.388198	0.459958	3.378528	3.426008	3.645421	3.175513	4.140272	4.126704	4.075697	4.602040	4.707049	3.533949	5.133114	4.983018	4.963853	3.437550	-0.265591	-0.327540	-0.364205	4.378371	4.281013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108389	2.713993	3.439674	-0.274941	1.501191	1.206284	
1.519397	3.180104	4.248745	3.840288	1.834489	1.217337	0.627635	0.000000	1.562260	3.598106	0.664898	3.718613	3.817567	5.811874	2.268525	3.457226	3.506052	3.885075	4.065947	0.000000	2.460642	4.705503	5.085333	2.049438	2.694765	2.812610	0.442179	1.291710	3.871579	2.709000	0.763979	1.172880	0.000000	0.000000	2.212224	2.724244	2.700724	3.919332	3.145246	4.668869	4.636494	4.238132	4.180831	3.606927	-0.245032	-0.288566	-0.400778	3.375674	0.000000	2.187995	0.000000	0.000000	0.000000	0.000000	-1.274713	0.437951	3.122277	0.000000	1.849202	2.963085	
3.025419	3.089279	3.316129	3.267472	1.143596	-1.254575	0.000000	0.000000	-0.383883	4.942486	4.901162	1.099533	4.063441	4.009372	4.809296	4.410183	3.514110	3.701015	4.423438	-2.164817	1.661234	5.212827	1.598955	2.222233	2.653536	2.748739	3.071753	3.129850	2.091856	0.000000	3.121352	3.266626	4.062812	4.070114	0.000000	0.000000	2.419526	3.299366	3.336741	4.104325	4.735343	4.441752	4.392741	-0.243973	-0.246309	-0.404300	-0.501546	-0.903427	0.000000	0.000000	0.000000	0.000000	0.000000	0.833401	3.537131	0.000000	2.746060	2.764697	1.793357	3.525033	
3.315986	4.586451	2.907436	0.691859	1.789849	2.164273	2.221298	3.616778	2.124271	3.850480	4.088463	3.985032	4.191827	3.483526	4.823860	4.392969	4.156696	1.868494	4.727001	4.794266	0.891447	5.505260	1.637767	2.327281	3.190861	0.876132	2.766820	2.766479	5.964168	5.360166	4.110642	3.647651	5.167627	5.117977	5.001011	4.419493	3.415515	2.177080	2.723988	3.837210	4.378734	4.233763	3.830089	0.869612	-0.389940	-0.377149	2.768450	2.317105	3.684106	0.000000	0.000000	0.000000	1.089329	1.093094	4.532885	0.000000	1.816991	2.764323	1.718387	0.000000	
3.269353	2.232003	0.612440	1.952754	1.950528	3.558208	0.000000	3.550756	2.693258	3.473860	0.800717	3.164962	3.814251	5.023270	4.883306	3.985127	3.059939	1.015042	3.201137	3.124529	0.991370	5.168842	1.977607	3.218040	2.193316	3.193030	3.128903	5.500521	6.592895	6.728533	0.000000	0.000000	0.000000	4.803338	5.215976	0.000000	3.661038	3.667079	1.948944	3.986136	4.435980	3.892041	3.992624	5.037874	1.167967	-0.393040	0.519433	1.654161	5.399261	0.000000	0.000000	0.000000	0.000000	0.000000	4.566118	4.807100	1.285922	2.235668	2.677345	3.024689	
2.546293	2.511102	1.632698	3.587090	0.000000	1.943251	1.302603	3.298669	3.981122	4.435622	0.861354	3.591132	4.135360	5.279203	0.338054	4.691155	4.851422	0.185754	1.844607	1.067371	4.758196	5.163049	3.776437	3.569433	2.167875	3.413182	6.380176	6.210855	0.000000	6.351173	0.000000	0.000000	0.000000	4.015699	3.788984	0.000000	3.691465	4.380977	0.000000	3.353868	2.883885	3.563453	3.980019	3.953177	2.690738	4.747891	5.612312	5.677617	2.638741	0.000000	0.000000	0.000000	0.283163	0.679908	2.907809	4.342160	0.000000	4.156833	4.957152	2.865695	
1.762612	2.196918	1.763031	3.249802	3.172989	3.818907	2.017545	3.858691	3.926168	2.803522	0.861009	2.715096	2.639340	4.776877	0.000000	4.811530	4.803932	4.181200	4.577415	3.692064	1.651829	2.165879	2.149736	2.115768	3.186795	3.393852	5.709175	6.400373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.973689	0.000000	2.775734	3.808141	3.512367	3.553486	4.093565	3.608879	-0.516754	5.428517	5.109913	5.011760	4.009629	0.000000	4.085936	4.083195	-0.315598	1.736411	5.273204	5.044799	4.117380	4.441867	3.169750	
0.696722	0.608553	1.803726	2.508906	2.843039	4.252622	2.252179	3.780907	3.869913	1.112346	0.905624	2.560179	0.750844	0.755862	2.585988	4.694852	1.413958	4.547244	4.139307	4.086409	0.476025	1.104254	2.003054	0.405226	3.715778	2.854631	5.635007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.628034	3.910192	3.556996	3.777798	3.745994	4.716402	-0.488922	5.633895	0.000000	0.000000	0.000000	0.000000	0.000000	3.861799	3.578590	-0.444617	5.186246	5.001975	0.000000	4.018013	2.264168	
